item,price ($),link,source,date 
"A11 4k Camera Monitor DSLR Full HD 1920x1200p 10.1"" inch Field Monitor 3G-SDI HDMI IPS Camera Video Filmmaking Monitor",767,https://www.newegg.com/p/3D4-001X-002T5?Description=Monitor&cm_re=Monitor-_-3D4-001X-002T5-_-Product,Newegg,2022-01-01
"Acer Acer DM431K bmiiipx 43,AG,IPS,3840x2160,16:9,2 x 5.0W,VGA,DisplayPort,178/178 Monitor (UM.MD1AA.001)",768,https://www.newegg.com/p/0JC-000P-00K01?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFG3396-_-Product,Newegg,2022-01-01
"LG 34WN80C-B 34"" WQHD 3440 x 1440 (2K) 60 Hz HDMI, DisplayPort, USB-C Monitor",769,https://www.newegg.com/lg-34wn80c-b-34-wqhd/p/N82E16824026019?Description=monitor&cm_re=monitor-_-24-026-019-_-Product,Newegg,2022-01-01
LG 34WN80C-B 34 inch 21:9 Curved UltraWide WQHD IPS Monitor with USB Type-C Connectivity sRGB 99% Color Gamut and HDR10 Compatibility,769,https://www.newegg.com/p/0JC-00EZ-00006?Description=Monitor&cm_re=Monitor-_-9SIA8X5APC3116-_-Product,Newegg,2022-01-01
"NEC Display Solutions EA274WMI-BK 27"" WQHD 2560 x 1440 (2K) 60 Hz D-Sub, DVI, HDMI, DisplayPort Built-in Speakers LCD Monitor IPS",770,https://www.newegg.com/nec-display-solutions-ea274wmi-bk-27-wqhd/p/N82E16824002867?Description=Monitor&cm_re=Monitor-_-9SIAMG8DP14215-_-Product,Newegg,2022-01-01
"Dell UltraSharp U2721DE 27"" WQHD LED LCD Monitor - 16:9 - 27"" Class - In-plane Switching (IPS) Technology - 2560 x 1440 - 16.7 Million Colors - 350 Nit Typical",771,https://www.newegg.com/dell-27/p/0JC-0004-00PU8?Description=Monitor&cm_re=Monitor-_-0JC-0004-00PU8-_-Product,Newegg,2022-01-01
"Acer v7 27"" LED Widescreen LCD Monitor WQHD 2560 x 1440 4ms 350 Nit (IPS) (Renewed) (UM.HV7AA.003)",772,https://www.newegg.com/p/0JC-000P-00JW0?Description=Monitor&cm_re=Monitor-_-0JC-000P-00JW0-_-Product,Newegg,2022-01-01
"Hp Remarketing Dt HP Business Z27n G2 27"" WQHD LED LCD Monitor",772,https://www.newegg.com/p/0JC-0019-02DH8?Description=Monitor&cm_re=Monitor-_-9SIACA5GAX6375-_-Product,Newegg,2022-01-01
"ViewSonic VX4381-4K 43 Inch Ultra HD MVA 4K Monitor Frameless Widescreen with HDR10 Support, Eye Care, HDMI, USB, DisplayPort for Home and Office",774,https://www.newegg.com/viewsonic-vx4381-4k-43-uhd/p/N82E16824117065?Description=Monitor&cm_re=Monitor-_-24-117-065-_-Product,Newegg,2022-01-01
"ASUS ROG Swift PG278QR Black 27"" 1ms (GTG) 165Hz WQHD 2560 x 1440 NVIDIA G-Sync Gaming Monitor, VESA Mountable, USB 3.0, Tilt, Swivel, Pivot, Height Adjustable",774,https://www.newegg.com/black-asus-rog-swift-pg278qr-27/p/N82E16824236797?Description=monitor&cm_re=monitor-_-9SIB0E3FCA0723-_-Product,Newegg,2022-01-01
"ViewSonic VP3481a 34 Inch Premium WQHD+ Curved Ultrawide Monitor with FreeSync, 100Hz, ColorPro 100% sRGB Rec 709, 14-bit 3D LUT, Eye Care, 90W USB C, HDMI, DisplayPort for Home and Office",774,https://www.newegg.com/viewsonic-vp3481a-34-wqhd/p/N82E16824117008?Description=Monitor&cm_re=Monitor-_-24-117-008-_-Product,Newegg,2022-01-01
"HP E344c 34"" 3440x1440 WQHD LED LCD 16ms 60Hz Curved Monitor",775,https://www.newegg.com/hp-34/p/0JC-0019-02971?Description=Monitor&cm_re=Monitor-_-9SIAMG8B694177-_-Product,Newegg,2022-01-01
"LG 27UP850-W 27? UHD (3840 x 2160) IPS Monitor with VESA DisplayHDR 400 with DCI-P3 95% Color Gamut, USB-C and 3-Side Virtually Borderless Display - Height/Pivot/Tilt Adjustable Stand, Sil (27UP850-W)",775,https://www.newegg.com/p/0JC-000D-00BX0?Description=Monitor&cm_re=Monitor-_-9SIAKVHEUE9348-_-Product,Newegg,2022-01-01
"Acer Predator Z35 bmiphz 35"" UXGA 2560 x 1080 2K Resolution 200Hz OvereClocked DisplayPort HDMI Built-in Speakers NVIDIA G-Sync Flicker-Less Technology Ultra-Wide Backlit LED Curved Gaming Monitor",776,https://www.newegg.com/black-acer-predator-z35-z35-bmiphz-35/p/N82E16824009874?Description=monitor&cm_re=monitor-_-24-009-874-_-Product,Newegg,2022-01-01
"Acer Nitro XV322QU KVbmiiphzx 31.5"" WQHD 2560 x 1440 Agile-Splendor IPS Gaming Monitor AMD FreeSync Premium | Up to 170Hz | Up to 0.5ms | DisplayHDR400 | TUV/Eyesafe | Display Port (XV322QUKvbmiiphzx)",779,https://www.newegg.com/p/0JC-000P-00JU9?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFF7050-_-Product,Newegg,2022-01-01
"Acer Nitro XV2 28"" Gaming Monitor FullHD 3840x2160 144Hz IPS 1ms 400Nit",779,https://www.newegg.com/acer-xv282k-kvbmiipruzx-28/p/0JC-000P-00K67?Description=Monitor&cm_re=Monitor-_-9SIACA1FS78282-_-Product,Newegg,2022-01-01
"MSI Creator PS321URV 32"" 3840x2160 UHD 60Hz 4ms Response Time 16:9 Aspect Ratio VESA Certified Display HDR 600 Anti-Glare Tilt/Swivel/Height Adjustment Content Creation Monitor, Blac (CreatorPS321URV)",779,https://www.newegg.com/p/0JC-00B1-000Y9?Description=Monitor&cm_re=Monitor-_-0JC-00B1-000Y9-_-Product,Newegg,2022-01-01
"SAMSUNG CJ791 Series C34J791WTN 34"" Ultra WQHD 3440 x 1440 (2K) 100 Hz HDMI, DisplayPort, Thunderbolt 3 AMD FreeSync Built-in Speakers Curved Quantum Dot Color Monitor",780,https://www.newegg.com/white-samsung-cj791-series-c34j791wtn-34/p/N82E16824022828?Description=Monitor&cm_re=Monitor-_-9SIA8H5D027543-_-Product,Newegg,2022-01-01
"VA2456-MHD_H2 Frameless Dual Pack Head-Only 1080p IPS Monitors with HDMI DisplayPort and VGA for Home and Office,Black,24-Inch Head Only Dual Pack",782,https://www.newegg.com/p/15Z-07U6-00001?Description=Monitor&cm_re=Monitor-_-9SIB0KDFKB6391-_-Product,Newegg,2022-01-01
"Lenovo ThinkVision T34w-20 34"" 3440 x 1440 (2K) 60 Hz HDMI, DisplayPort, USB, Audio Curved Monitor",784,https://www.newegg.com/lenovo-61f3gar1us-34/p/0JC-0006-00UU5?Description=Monitor&cm_re=Monitor-_-0JC-0006-00UU5-_-Product,Newegg,2022-01-01
"Gaming S2716DGR 27.0"" Screen LED-Lit Monitor with G-SYNC",788,https://www.newegg.com/p/15Z-05PH-00007?Description=Monitor&cm_re=Monitor-_-9SIB0KDFKV3180-_-Product,Newegg,2022-01-01
"Alienware AW2518H 25"" NVIDIA G-Sync Gaming Monitor, AlienFX, 1ms Response Time, 240hz Refresh Rate, DisplayPort, HDMI, 4 x USB 3.0",789,https://www.newegg.com/p/N82E16824260299?Description=Monitor&cm_re=Monitor-_-24-260-299-_-Product,Newegg,2022-01-01
Lenovo Legion Y27gq-20 27 Inch WLED G-SYNC™ Gaming Monitor,789,https://www.newegg.com/lenovo-65ecgac1us-27/p/0JC-0006-00UJ7?Description=Monitor&cm_re=Monitor-_-0JC-0006-00UJ7-_-Product,Newegg,2022-01-01
"MSI Optix MAG281URF 28"" UHD 3840 x 2160 (4K) 144 Hz HDMI, DisplayPort, USB, Audio G-Sync Compatible Rapid IPS Gaming Monitor",790,https://www.newegg.com/p/N82E16824475174?Description=Monitor&cm_re=Monitor-_-24-475-174-_-Product,Newegg,2022-01-01
"HP EliteDisplay S270N 27"" 3840 x 2160 Ultra HD 4K Resolution 2xHDMI DisplayPort USB Type-C Micro-Edge Bezel Anti-Glare Backlit LED IPS Monitor",790,https://www.newegg.com/hp-2pd37a8-aba-27/p/1YU-0054-003D9?Description=Monitor&cm_re=Monitor-_-9SIAMG8B693804-_-Product,Newegg,2022-01-01
"FlexScan 24.1"" 1920 x 1200 5ms VGA/HDMI/DVI/DP IPS LCD Monitor",792,https://www.newegg.com/p/0JC-003X-000C8?Description=Monitor&cm_re=Monitor-_-9SIAHSBBJF4540-_-Product,Newegg,2022-01-01
"LG 34WP88C-B 34"" 21:9 UltraWide QHD IPS Curved Monitor with Ergo Stand",794,https://www.newegg.com/lg-34wp88c-b-34-uwqhd/p/15Z-000W-00DA1?Description=monitor&cm_re=monitor-_-15Z-000W-00DA1-_-Product,Newegg,2022-01-01
"LG 34WL75C-B 34"" UltraWide QHD 3440 x 1440 (2K) 60 Hz HDMI, DisplayPort Radeon FreeSync Curved IPS Monitor with HDR 10",798,https://www.newegg.com/lg-34wl75c-b-34-ultrawide-qhd/p/N82E16824025975?Description=Monitor&cm_re=Monitor-_-24-025-975-_-Product,Newegg,2022-01-01
"HP Z Displays 24"" Screen Led-Lit Monitor (K7B99A4) (K7B99A4)",798,https://www.newegg.com/p/0JC-0019-02CC3?Description=Monitor&cm_re=Monitor-_-9SIAKVHEUA2499-_-Product,Newegg,2022-01-01
"GIGABYTE M32U 32"" (31.5"" Viewable) 3840 x 2160 4K 144Hz Adaptive Sync Compatible, SS IPS, 1ms (MPRT), 1x Display Port 1.4, 2x HDMI 2.1, 2x USB 3.0, 1x USB Type C Height Adjust VESA Gaming Monitor",799,https://www.newegg.com/p/N82E16824012042?Description=monitor&cm_re=monitor-_-24-012-042-_-Product,Newegg,2022-01-01
"SAMSUNG Odyssey G7 C32G75T 32"" (31.5"" Viewable) QHD 2560 x 1440 (2K) 1ms GTG 240Hz, HDMI 2xDisplayPort, USB, G-Sync Compatible, Pivot, Swivel, Height Adjust Curved Gaming Monitor",799,https://www.newegg.com/black-samsung-odyssey-g7-lc32g75tqsnxza-32/p/N82E16824022816?Description=monitor&cm_re=monitor-_-24-022-816-_-Product,Newegg,2022-01-01
"ASUS ROG Strix XG49VQ 49"" Super Ultra-Wide HDR Curved Gaming Monitor - 32:9 (3840 x 1080), 144Hz, FreeSync 2, DisplayHDR 400, Eye Care with DP HDMI",799,https://www.newegg.com/black-asus-rog-strix-xg49vq-49/p/N82E16824236965?Description=Monitor&cm_re=Monitor-_-24-236-965-_-Product,Newegg,2022-01-01
"Samsung Odyssey G7 S28AG700 28"" 3840 x 2160 (4K) 144Hz IPS DisplayHDR 400 1ms (GTG) FreeSync Premium Pro G-Sync Compatible DisplayPort HDMI 2.1 USB Swivel Pivot Height Adjust Tilt VESA Gaming Monitor",799,https://www.newegg.com/black-samsung-odyssey-g7-s28ag700-28/p/N82E16824027066?Description=Monitor&cm_re=Monitor-_-24-027-066-_-Product,Newegg,2022-01-01
"ASUS ROG Swift 360Hz PG259QNR 24.5"" HDR Gaming Monitor, 1080P Full HD, Fast IPS, 1ms, G-SYNC, ULMB, NVIDIA Reflex Latency Analyzer, HDMI DisplayPort USB, Desk Mount Kit, VESA Wall Mountable, HDR10",799,https://www.newegg.com/black-silver-asus-rog-swift-pg259qnr-24-5/p/N82E16824281094?Description=Monitor&cm_re=Monitor-_-24-281-094-_-Product,Newegg,2022-01-01
"ASUS ProArt Display 32"" 4K PA329CV UHD 3840 x 2160, IPS, 100% sRGB/Rec.709, delta E < 2, Calman Verified, USB-C Power Delivery, DisplayPort, HDMI, USB 3.1 Hub, C-clamp, Height Adjustable HDR Monitor",799,https://www.newegg.com/asus-pa329cv-32/p/N82E16824281150?Description=monitor&cm_re=monitor-_-24-281-150-_-Product,Newegg,2022-01-01
Dell UltraSharp U2720Q 27 Inch 4K UHD (3840 x 2160) LED Backlit LCD IPS USB-C Monitor (7GZ651),799,https://www.newegg.com/p/0JC-0004-00S91?Description=Monitor&cm_re=Monitor-_-0JC-0004-00S91-_-Product,Newegg,2022-01-01
"HP Home Office Bundle with 2 x E233 23"" Monitors (HDMI, DisplayPort) - HP USB-C Dock - Dual Monitor Stand - Wireless Keyboard and Mouse, Gel Wrist Pad - 32GB USB Drive - Surge Protector and More",799,https://www.newegg.com/hp-e233-23-full-hd/p/0JC-0019-029Y2?Description=Monitor&cm_re=Monitor-_-9SIAA65BMY6744-_-Product,Newegg,2022-01-01
"Dell UltraSharp U2717D 27"" WQHD 2560x1440 2K Resolution 60Hz 6ms HDMI DisplayPort Mini-DisplayPort Anti-Glare USB 3.0 Hub MHL Compatible WideScreen Backlit LED IPS InfinityEdge Monitor",799,https://www.newegg.com/dell-u2717d-27-wqhd/p/N82E16824260410?Description=Monitor&cm_re=Monitor-_-9SIAS4WCB99530-_-Product,Newegg,2022-01-01
"HP EliteDisplay E27 G4 27in 1920 x 1080 FHD IPS LED-Backlit 2-Pack Monitor Bundle with Blue Light Filter, HDMI, VGA, DisplayPort, MK270 Wireless Keyboard and Mouse, Gel Mouse Pad, Dual Monitor Stand",799,https://www.newegg.com/p/0JC-0019-02DB9?Description=monitor&cm_re=monitor-_-9SIAA65FJM8147-_-Product,Newegg,2022-01-01
"HP EliteDisplay E27 G4 27 Inch IPS LED Backlit Monitor 2-Pack Bundle with FHD 1920 x 1080, Blue Light Filter, HDMI, VGA, DisplayPort, Fully Adjustable Desk Mount Monitor Stand",799,https://www.newegg.com/p/0JC-0019-02DC1?Description=Monitor&cm_re=Monitor-_-9SIAA65FJM8149-_-Product,Newegg,2022-01-01
"HP EliteDisplay E27 G4 27 Inch IPS LED Backlit Monitor 2-Pack Bundle with FHD 1920 x 1080, Blue Light Filter, HDMI, VGA, DisplayPort",799,https://www.newegg.com/p/0JC-0019-02DC2?Description=Monitor&cm_re=Monitor-_-9SIAA65FJM8150-_-Product,Newegg,2022-01-01
"BenQ Entertainment EW3280U 32"" 4K Ultra HD 3840 x 2160 5ms 2 x HDMI, DisplayPort, USB Type-C Built-in Speakers Flicker-Free Low Blue Light FreeSync WLED IPS Gaming Monitor",799,https://www.newegg.com/benq-32/p/0JC-002S-001S1?Description=Monitor&cm_re=Monitor-_-9SIA4P0B7X6804-_-Product,Newegg,2022-01-01
"BenQ SW270C 27"" QHD 2560 x 1440 (2K) 60 Hz HDMI, DisplayPort, USB IPS Monitor",799,https://www.newegg.com/benq-sw270c-27-qhd/p/N82E16824014654?Description=Monitor&cm_re=Monitor-_-24-014-654-_-Product,Newegg,2022-01-01
"Acer Nitro XV272U Xbmiipruzx 27"""" WQHD (2560 x 1440) Agile-Splendor IPS Monitor, AMD Radeon FREESYNC (Renewed) (XV272U-cr)",803,https://www.newegg.com/p/0JC-000P-00JG7?Description=Monitor&cm_re=Monitor-_-9SIAHSBEWH8560-_-Product,Newegg,2022-01-01
"Acer Predator XB3-27"" Widescreen Monitor 3840x2160 144Hz 16:9 1ms VRB 350 Nit (Renewed) (UM.HX3AA.P03)",803,https://www.newegg.com/p/0JC-000P-00JU3?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFF7044-_-Product,Newegg,2022-01-01
"AORUS FV43U 43"" QLED UHD 4K 3840 x 2160 144Hz 1ms (MPRT) FreeSync Premium Pro, 1 x Display Port 1.4, 2 x HDMI 2.1, 2 x USB 3.0, KVM w/ USB Type-C Gaming Monitor",807,https://www.newegg.com/p/N82E16824716002R?Description=Monitor&cm_re=Monitor-_-24-716-002R-_-Product,Newegg,2022-01-01
"ViewSonic VP2785-4K 27 Inch Premium IPS 4K Monitor with Advanced Ergonomics, ColorPro 99%A AdobeRGB Rec 709, 14-bit 3D LUT, Eye Care, 65W USB C, HDMI, DP for Home and Office",807,https://www.newegg.com/viewsonic-27/p/1B4-009M-000S5?Description=Monitor&cm_re=Monitor-_-1B4-009M-000S5-_-Product,Newegg,2022-01-01
"Acer Predator 27"" Class UHD G-Sync IPS Gaming Widescreen Monitor 4K XB273K Gpbmiipprzx",813,https://www.newegg.com/p/0JC-000P-00H53?Description=monitor&cm_re=monitor-_-0JC-000P-00H53-_-Product,Newegg,2022-01-01
"18.4 Inch FHD 3840X2160 4K IPS Portable Gaming Monitor for Game Consoles PS3 PS4 Macbook 13.3"" Mini PC Computer with USB-C Ports",819,https://www.newegg.com/p/3D4-001X-00294?Description=Monitor&cm_re=Monitor-_-3D4-001X-00294-_-Product,Newegg,2022-01-01
"LG 27 inch Ergo IPS UHD 4K Ultrafine Monitor, Black, 27BN88U-B (27BN88U-B)",820,https://www.newegg.com/p/0JC-000D-00CT6?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFN1968-_-Product,Newegg,2022-01-01
"HP EliteDisplay E273q 27"" LED Backlit Monitor 2-Pack, WQHD 2560 x 1440 (1FH52A8#ABA)",829,https://www.newegg.com/hp-e273q-27-wqhd/p/0JC-0019-02990?Description=monitor&cm_re=monitor-_-9SIAA65AZB3022-_-Product,Newegg,2022-01-01
"DELL UltraSharp 30"" LED-Backlit LCD Monitor with PremierColor",829,https://www.newegg.com/dell-up3017-30/p/0JC-0004-00595?Description=Monitor&cm_re=Monitor-_-0JC-0004-00595-_-Product,Newegg,2022-01-01
"HP Z27q G3 27 Inch IPS LED Backlit Monitor 2-Pack Bundle with QHD 2560 x 1440, Blue Light Filter, HDMI, DisplayPort (ASIHLAMZ354)",829,https://www.newegg.com/p/0JC-0019-02C36?Description=Monitor&cm_re=Monitor-_-9SIAA65F3N3283-_-Product,Newegg,2022-01-01
"MSI Creator PS321QR 32"" 2560 x 1440 WQHD 165Hz 1ms Response Time 16:9 Aspect Ratio VESA Certified Display HDR 600 Anti-Glare Tilt/Swivel/Height Adjustment Content Creation Monitor, Bl (CreatorPS321QR)",830,https://www.newegg.com/p/0JC-00B1-000Z9?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFY2838-_-Product,Newegg,2022-01-01
"Acer Nitro XV273K Pbmiipphzx 27"" UHD 3840 x 2160 IPS AMD Radeon FreeSync and NVIDIA G-SYNC Compatible Monitor, DisplayHDR400, Quantum Dot, 144Hz, 1ms, DCI-P3 , Delta E<1, Black (UM.HX3AA.P02)",834,https://www.newegg.com/p/0JC-000P-00J21?Description=Monitor&cm_re=Monitor-_-0JC-000P-00J21-_-Product,Newegg,2022-01-01
"MSI MPG ARTYMIS 343CQR 34"" UWQHD 3440 x 1440 (2K) 1ms (MPRT) 165Hz 2 x HDMI, DisplayPort, USB AMD FreeSync 1000R Curved Gaming Monitor",836,https://www.newegg.com/black-red-msi-optix-mpg-artymis-343cqr-34/p/N82E16824475102?Description=monitor&cm_re=monitor-_-24-475-102-_-Product,Newegg,2022-01-01
"LG UltraGear 27GN95B-B 27"" UHD Nano IPS 3840 x 2160 (4K) 1ms (GTG at Faster) 144 Hz HDMI, DisplayPort, USB AMD FreeSync Premium Pro and NVIDIA G-SYNC Compatible Gaming Monitor",841,https://www.newegg.com/black-lg-ultragear-27gn95b-b-27/p/N82E16824026058?Description=Monitor&cm_re=Monitor-_-24-026-058-_-Product,Newegg,2022-01-01
"Cooler Master CMI-GM34CW-US 34"" UWQHD 3440 x 1440 (2K) 144 Hz HDMI, DisplayPort FreeSync 2 Compatible, G-Sync Compatible Built-in Speakers Curved Gaming Monitor",843,https://www.newegg.com/p/N82E16824588002?Description=Monitor&cm_re=Monitor-_-9SIAMG8EJA1867-_-Product,Newegg,2022-01-01
"MSI Optix MPG341CQR 34"" UWQHD 3440 x 1440 (2K) 144 Hz HDMI, DisplayPort, USB AMD FreeSync (Adaptive Sync) Curved Gaming Monitor",844,https://www.newegg.com/p/N82E16824475117?Description=Monitor&cm_re=Monitor-_-24-475-117-_-Product,Newegg,2022-01-01
Dell P4317Q 43 inch Ultra HD 4K Multi-Client Monitor 8ms GTG HDMI IPS 350 cd/m2  8W x 2 Built-in Speakers,847,https://www.newegg.com/dell-p4317q-43-uhd/p/0JC-0004-00531?Description=Monitor&cm_re=Monitor-_-9SIA22FGJN5413-_-Product,Newegg,2022-01-01
"BenQ 27"" XL2746K 1920 x 1080 Full HD 240Hz HDMI DisplayPort VESA Tilt Swivel Pivot Height Adjust Gaming Monitor",848,https://www.newegg.com/black-benq-zowie-xl2746k-27/p/N82E16824014861?Description=Monitor&cm_re=Monitor-_-9SIAKVHGRX5174-_-Product,Newegg,2022-01-01
"Dell P2419H 24 Inch LED-Backlit, Anti-Glare, 3H Hard Coating IPS Monitor - (5 ms Response, FHD 1920 x 1080 at 60Hz, 1000:1 Contrast, with DisplayPort, VGA, HDMI 2-Pack Bundle - Black (P2419H-BDL2)",848,https://www.newegg.com/p/0JC-0004-00SA6?Description=Monitor&cm_re=Monitor-_-9SIAKVHEU70257-_-Product,Newegg,2022-01-01
"AORUS FI32U 32"" (31.5"" Viewable) 4K SS IPS Exclusive Built-in ANC, 3840x2160 144Hz 1ms GTG, DP 1.4, HDMI 2.1, 2x USB 3.0, KVM w/ USB Type-C, AMD FreeSync Premium Pro Height Adjust Gaming Monitor",849,https://www.newegg.com/p/N82E16824716004R?Description=monitor&cm_re=monitor-_-24-716-004R-_-Product,Newegg,2022-01-01
"HP EliteDisplay E27q G4 27 Inch QHD QHD IPS LED-Backlit LCD 2-Pack Monitor Bundle with HDMI, Blue Light Filter, Dual Monitor Stand, MK270 Wireless Keyboard and Mouse Combo, Gel Pads",849,https://www.newegg.com/p/0JC-0019-02CT4?Description=Monitor&cm_re=Monitor-_-9SIAA65FEK2033-_-Product,Newegg,2022-01-01
"Acer EI491CR Pbmiiipx 49"" Black Ultrawide 1800R Curved DFHD 3840 x 1080 4 ms(GTG) 144Hz VA Panel 32:9 Gaming Monitor FreeSync 2 HDMI DisplayPort with Built In Speakers",849,https://www.newegg.com/acer-um-se1aa-p01-49/p/0JC-000P-00B71?Description=Monitor&cm_re=Monitor-_-0JC-000P-00B71-_-Product,Newegg,2022-01-01
"HP Z27q G3 27 Inch IPS LED Backlit Monitor 2-Pack Display Bundle with QHD 2560 x 1440, Blue Light Filter, HDMI, DisplayPort, Desk Mount Clamp Fully Adjustable Dual Monitor Stand",849,https://www.newegg.com/p/0JC-0019-02CP7?Description=monitor&cm_re=monitor-_-9SIAA65FAS5448-_-Product,Newegg,2022-01-01
"ViewSonic VP2785-2K 27-Inch Premium IPS 1440p Monitor with Advanced Ergonomics, ColorPro 99%A AdobeRGB Rec 709, 14-bit 3D LUT, Eye Care, 65W USB C, HDMI, DP for Home and Office (VP2785-2K)",849,https://www.newegg.com/p/0JC-0015-007Y0?Description=Monitor&cm_re=Monitor-_-9SIAKVHEUK4903-_-Product,Newegg,2022-01-01
"Acer ConceptD CP5 CP5271U 27"" 16:9 WQHD 144Hz IPS LED LCD Monitor with Built-in Speakers - CP5271U VBMIIPRUZX (UM.HC1AA.V03)",849,https://www.newegg.com/p/0JC-000P-00JX0?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFF7074-_-Product,Newegg,2022-01-01
"BenQ DesignVue PD3420Q 34"" UWQHD 3440 x 1440 2K 60Hz 2xHDMI DisplayPort Built-in Speakers USB 3.1 Hub HDR 400 Zero-Flicker Low Blue Light Anti-Glare Backlit LED IPS Designer Monitor",849,https://www.newegg.com/benq-pd3420q-34-uwqhd/p/0JC-002S-001X7?Description=Monitor&cm_re=Monitor-_-9SIAKVUENP4440-_-Product,Newegg,2022-01-01
"ASUS Designo MX27UC 27"" 3840 x 2160 (4K) HDMI, DisplayPort Built-in Speakers LCD Monitor",857,https://www.newegg.com/asus-mx27uc-27/p/N82E16824236808?Description=Monitor&cm_re=Monitor-_-9SIA4RE89Z7820-_-Product,Newegg,2022-01-01
"ASUS 27"" 1440P Gaming Monitor (MG279Q) - QHD (2560 x 1440), 178° Viewing, FreeSync",857,https://www.newegg.com/p/N82E16824236466?Description=Monitor&cm_re=Monitor-_-9SIA4RE8AG7150-_-Product,Newegg,2022-01-01
"LoMe Portable Monitor,15.6 inch 4K Screen FHD 3840 x 2160 IPS LCD Monitor with HDMI Input,Built-in Speaker,Gaming Monitor Fit Laptop,PC,Phone,Game",859,https://www.newegg.com/p/1B4-079T-0JGP9?Description=Monitor&cm_re=Monitor-_-9SIAM4SFP25427-_-Product,Newegg,2022-01-01
"Eizo ColorEdge CS2420 24.1"" LED LCD Monitor - 16:10 - 15 ms",859,https://www.newegg.com/eizo-cs2420-bk-24-1-wuxga/p/N82E16824136167?Description=Monitor&cm_re=Monitor-_-9SIA4P05RX5356-_-Product,Newegg,2022-01-01
18.4 inch Full HD 4K 3840 * 2160 PC PS3 PS4 Macbook LCD 15.6-inch USB C HDMI small portable monitor,867,https://www.newegg.com/p/3D4-001X-001B9?Description=Monitor&cm_re=Monitor-_-3D4-001X-001B9-_-Product,Newegg,2022-01-01
"Dell S2817Q S2817Q 28"" 3840 x 2160 (4K) 60 Hz 2 HDMI/MHL connector 1 DP connector and 1 mDP connnector
2 USB 3.0 downstream connector
1 USB 3.0 upstream connector
1Audio line-out port LCD Monitor",868,https://www.newegg.com/black-dell-s2817q-28/p/N82E16824260382?Description=Monitor&cm_re=Monitor-_-9SIAKVHGRX5163-_-Product,Newegg,2022-01-01
"Predator XB273U 27"" 16:9 165 Hz  G-SYNC IPS Gaming Monitor",875,https://www.newegg.com/p/0JC-00K4-00007?Description=Monitor&cm_re=Monitor-_-9SIAT1ND7X8602-_-Product,Newegg,2022-01-01
"LG 27QN880-B 27"" 16:9 FreeSync IPS Monitor with Ergo Stand + HDMI Cable + USB-C Cable and Cleaning Kit (27QN880-B_EDI_1)",877,https://www.newegg.com/p/0JC-000D-00D24?Description=Monitor&cm_re=Monitor-_-9SIAKVHFFN3511-_-Product,Newegg,2022-01-01
"17.3"" 4K 3840×2160 100% RGB Portable Monitor for Gaming Laptop Computer IPS Monitor with HDMI (Monitor)",877,https://www.newegg.com/p/1B4-079T-0JH22?Description=Monitor&cm_re=Monitor-_-9SIAM4SFP29563-_-Product,Newegg,2022-01-01
"AORUS FI32U 32"" (31.5"" Viewable) 4K SS IPS Exclusive Built-in ANC, 3840x2160 144Hz 1ms GTG, DP 1.4, HDMI 2.1, 2x USB 3.0, KVM w/ USB Type-C, AMD FreeSync Premium Pro Height Adjust Gaming Monitor",879,https://www.newegg.com/p/N82E16824716006?Description=Monitor&cm_re=Monitor-_-24-716-006-_-Product,Newegg,2022-01-01
"HP Z27q G3 27 Inch 2560 x 1440 QHD IPS LED-Backlit LCD Monitor Bundle with Blue Light Filter, HDMI, DisplayPort, Gel Mouse Pad, and MK270 Wireless Keyboard and Mouse Combo",879,https://www.newegg.com/p/0JC-0019-02CP6?Description=Monitor&cm_re=Monitor-_-9SIAA65FAS5447-_-Product,Newegg,2022-01-01
